[17:13:11] [main/INFO] [GradleStart]: Extra: []
[17:13:11] [main/INFO] [GradleStart]: Running with arguments: [--tweakClass, net.minecraftforge.fml.common.launcher.FMLServerTweaker, --tweakClass, net.minecraftforge.gradle.tweakers.CoremodTweaker]
[17:13:11] [main/INFO] [LaunchWrapper]: Loading tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[17:13:11] [main/INFO] [LaunchWrapper]: Using primary tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[17:13:11] [main/INFO] [LaunchWrapper]: Loading tweak class name net.minecraftforge.gradle.tweakers.CoremodTweaker
[17:13:11] [main/INFO] [LaunchWrapper]: Calling tweak class net.minecraftforge.fml.common.launcher.FMLServerTweaker
[17:13:13] [main/DEBUG] [FML]: Injecting tracing printstreams for STDOUT/STDERR.
[17:13:13] [main/DEBUG] [FML]:     C:\Users\gabri\.gradle\caches\modules-2\files-2.1\net.java.jinput\jinput-platform\2.0.5\385ee093e01f587f30ee1c8a2ee7d408fd732e16\jinput-platform-2.0.5-natives-windows.jar
[17:13:13] [main/DEBUG] [FML]:     C:\Users\gabri\.gradle\caches\modules-2\files-2.1\net.java.jinput\jinput-platform\2.0.5\53f9c919f34d2ca9de8c51fc4e1e8282029a9232\jinput-platform-2.0.5-natives-osx.jar
[17:13:13] [main/DEBUG] [FML]:     C:\Users\gabri\.gradle\caches\modules-2\files-2.1\org.lwjgl.lwjgl\lwjgl-platform\2.9.4-nightly-20150209\b84d5102b9dbfabfeb5e43c7e2828d98a7fc80e0\lwjgl-platform-2.9.4-nightly-20150209-natives-windows.jar
[17:13:13] [main/DEBUG] [FML]:     C:\Users\gabri\.gradle\caches\modules-2\files-2.1\org.lwjgl.lwjgl\lwjgl-platform\2.9.4-nightly-20150209\931074f46c795d2f7b30ed6395df5715cfd7675b\lwjgl-platform-2.9.4-nightly-20150209-natives-linux.jar
[17:13:13] [main/DEBUG] [FML]:     C:\Users\gabri\.gradle\caches\modules-2\files-2.1\org.lwjgl.lwjgl\lwjgl-platform\2.9.4-nightly-20150209\bcab850f8f487c3f4c4dbabde778bb82bd1a40ed\lwjgl-platform-2.9.4-nightly-20150209-natives-osx.jar
[17:13:13] [main/DEBUG] [FML]:     C:\Users\gabri\.gradle\caches\minecraft\net\minecraftforge\forge\1.12.2-14.23.5.2838\start
[17:13:13] [main/DEBUG] [FML]:     C:\Users\gabri\AppData\Local\JetBrains\Toolbox\apps\IDEA-U\ch-0\191.6183.87\lib\idea_rt.jar
[17:13:13] [main/DEBUG] [FML]: Java library path at launch is:
[17:13:13] [main/DEBUG] [FML]:     C:\Program Files\Java\jdk1.8.0_212\bin
[17:13:13] [main/DEBUG] [FML]:     C:\WINDOWS\Sun\Java\bin
[17:13:13] [main/DEBUG] [FML]:     C:\WINDOWS\system32
[17:13:13] [main/DEBUG] [FML]:     C:\WINDOWS
[17:13:13] [main/DEBUG] [FML]:     C:\Program Files (x86)\Common Files\Oracle\Java\javapath
[17:13:13] [main/DEBUG] [FML]:     C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\iCLS\
[17:13:13] [main/DEBUG] [FML]:     C:\Program Files\Intel\Intel(R) Management Engine Components\iCLS\
[17:13:13] [main/DEBUG] [FML]:     C:\Windows\system32
[17:13:13] [main/DEBUG] [FML]:     C:\Windows
[17:13:13] [main/DEBUG] [FML]:     C:\Windows\System32\Wbem
[17:13:13] [main/DEBUG] [FML]:     C:\Windows\System32\WindowsPowerShell\v1.0\
[17:13:13] [main/DEBUG] [FML]:     C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\DAL
[17:13:13] [main/DEBUG] [FML]:     C:\Program Files\Intel\Intel(R) Management Engine Components\DAL
[17:13:13] [main/DEBUG] [FML]:     C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\IPT
[17:13:13] [main/DEBUG] [FML]:     C:\Program Files\Intel\Intel(R) Management Engine Components\IPT
[17:13:13] [main/DEBUG] [FML]:     C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common
[17:13:13] [main/DEBUG] [FML]:     C:\WINDOWS\system32
[17:13:13] [main/DEBUG] [FML]:     C:\WINDOWS
[17:13:13] [main/DEBUG] [FML]:     C:\WINDOWS\System32\Wbem
[17:13:13] [main/DEBUG] [FML]:     C:\WINDOWS\System32\WindowsPowerShell\v1.0\
[17:13:13] [main/DEBUG] [FML]:     C:\WINDOWS\System32\OpenSSH\
[17:13:13] [main/DEBUG] [FML]:     C:\Program Files\PuTTY\
[17:13:13] [main/DEBUG] [FML]:     C:\Program Files\NVIDIA Corporation\NVIDIA NvDLISR
[17:13:13] [main/DEBUG] [FML]:     C:\Program Files\nodejs\
[17:13:13] [main/DEBUG] [FML]:     C:\Program Files\Git\cmd
[17:13:13] [main/DEBUG] [FML]:     C:\Program Files (x86)\WinSCP\
[17:13:13] [main/DEBUG] [FML]:     C:\WINDOWS\system32
[17:13:13] [main/DEBUG] [FML]:     C:\WINDOWS
[17:13:13] [main/DEBUG] [FML]:     C:\WINDOWS\System32\Wbem
[17:13:13] [main/DEBUG] [FML]:     C:\WINDOWS\System32\WindowsPowerShell\v1.0\
[17:13:13] [main/DEBUG] [FML]:     C:\WINDOWS\System32\OpenSSH\
[17:13:13] [main/DEBUG] [FML]:     C:\Users\gabri\AppData\Local\Programs\Python\Python37-32\Scripts\
[17:13:13] [main/DEBUG] [FML]:     C:\Users\gabri\AppData\Local\Programs\Python\Python37-32\
[17:13:13] [main/DEBUG] [FML]:     C:\Users\gabri\AppData\Local\Microsoft\WindowsApps
[17:13:13] [main/DEBUG] [FML]:     C:\Users\gabri\AppData\Local\Programs\MiKTeX 2.9\miktex\bin\x64\
[17:13:13] [main/DEBUG] [FML]:     C:\Users\gabri\AppData\Local\Programs\Microsoft VS Code\bin
[17:13:13] [main/DEBUG] [FML]:     C:\Users\gabri\AppData\Roaming\npm
